4|-1.87|2.419|3.255
4|-1.87|2.419|3.31
4|-1.87|2.419|3.366
4|-1.87|2.419|3.421
4|-1.87|2.419|3.477
4|-1.87|2.419|3.533
4|-1.87|2.419|3.588
4|-1.87|2.419|3.644
4|-1.87|2.419|3.699
4|-1.87|2.419|3.755
4|-1.87|2.419|3.81
4|-1.87|2.419|3.866
4|-1.87|2.419|3.921
4|-1.87|2.419|3.977
4|-1.87|2.419|4.033
4|-1.87|2.419|4.088
4|-1.87|2.419|4.144
4|-1.87|2.419|4.199
4|-1.87|2.419|4.255
4|-1.87|2.419|4.31
4|-1.87|2.419|4.366
4|-1.87|2.419|4.422
4|-1.87|2.419|4.477
4|-1.87|2.491|1.755
4|-1.87|2.491|1.81
4|-1.87|2.491|1.866
4|-1.87|2.491|1.921
4|-1.87|2.491|1.977
4|-1.87|2.491|2.032
4|-1.87|2.491|2.088
4|-1.87|2.491|2.143
4|-1.87|2.491|2.199
4|-1.87|2.491|2.255
4|-1.87|2.491|2.31
4|-1.87|2.491|2.366
4|-1.87|2.491|2.421
4|-1.87|2.491|2.477
4|-1.87|2.491|2.532
4|-1.87|2.491|2.588
4|-1.87|2.491|2.644
4|-1.87|2.491|2.699
4|-1.87|2.491|2.755
4|-1.87|2.491|2.81
4|-1.87|2.491|2.866
4|-1.87|2.491|2.921
4|-1.87|2.491|2.977
4|-1.87|2.491|3.032
4|-1.87|2.491|3.088
4|-1.87|2.491|3.144
4|-1.87|2.491|3.199
4|-1.87|2.491|3.255
4|-1.87|2.491|3.31
4|-1.87|2.491|3.366
4|-1.87|2.491|3.421
4|-1.87|2.491|3.477
4|-1.87|2.491|3.533
4|-1.87|2.491|3.588
4|-1.87|2.491|3.644
4|-1.87|2.491|3.699
4|-1.87|2.491|3.755
4|-1.87|2.491|3.81
4|-1.87|2.491|3.866
4|-1.87|2.491|3.921
4|-1.87|2.491|3.977
4|-1.87|2.491|4.033
4|-1.87|2.491|4.088
4|-1.87|2.491|4.144
4|-1.87|2.491|4.199
4|-1.87|2.491|4.255
4|-1.87|2.491|4.31
4|-1.87|2.491|4.366
4|-1.87|2.491|4.422
4|-1.87|2.491|4.477
4|-1.87|2.563|1.755
4|-1.87|2.563|1.81
4|-1.87|2.563|1.866
4|-1.87|2.563|1.921
4|-1.87|2.563|1.977
4|-1.87|2.563|2.032
4|-1.87|2.563|2.088
4|-1.87|2.563|2.143
4|-1.87|2.563|2.199
